,wind_direction,wind_speed,wave_height,surf_avg
2016-05-20 21:00:00,-0.6940253103248473,0.21566507391494663,-0.891433978019362,0.588264
2016-05-20 22:00:00,-0.2904570471735873,0.03552719315072216,-0.891433978019362,0.58674
2016-05-20 23:00:00,-0.2904570471735873,0.03552719315072216,-0.891433978019362,0.5852160000000001
2016-05-21 00:00:00,-0.2904570471735873,-0.1446106876135023,-0.891433978019362,0.583692
2016-05-21 01:00:00,-0.6940253103248473,-0.6850243299061757,-1.0054564445629648,0.582168
2016-05-21 02:00:00,-0.2904570471735873,-0.6850243299061757,-0.891433978019362,0.585724
2016-05-21 03:00:00,-0.2904570471735873,-0.6850243299061757,-1.0054564445629648,0.58928
2016-05-21 04:00:00,-0.2904570471735873,-0.32474856837772675,-0.891433978019362,0.592836
2016-05-21 05:00:00,-0.2904570471735873,-0.5048864491419512,-1.0054564445629648,0.596392
2016-05-21 06:00:00,-0.2904570471735873,-0.6850243299061757,-1.1194789111065677,0.599948
2016-05-21 07:00:00,-0.2904570471735873,-0.32474856837772675,-1.1194789111065677,0.603504
2016-05-21 08:00:00,-0.2904570471735873,0.03552719315072216,-1.1194789111065677,0.618236
2016-05-21 09:00:00,-0.2904570471735873,-0.32474856837772675,-1.1194789111065677,0.6329680000000001
2016-05-21 10:00:00,-0.2904570471735873,-0.1446106876135023,-1.0054564445629648,0.6477
2016-05-21 11:00:00,-0.2904570471735873,-0.32474856837772675,-1.0054564445629648,0.662432
2016-05-21 12:00:00,-0.2904570471735873,-0.32474856837772675,-1.0054564445629648,0.6771640000000001
2016-05-21 13:00:00,-0.2904570471735873,-0.32474856837772675,-1.0054564445629648,0.6918960000000001
2016-05-21 14:00:00,-0.2904570471735873,-0.1446106876135023,-0.891433978019362,0.766572
2016-05-21 15:00:00,-0.2904570471735873,0.21566507391494663,-0.777411511475759,0.8412480000000001
2016-05-21 16:00:00,-0.2904570471735873,0.03552719315072216,-0.777411511475759,0.9159240000000001
2016-05-21 17:00:00,-0.2904570471735873,0.03552719315072216,-0.777411511475759,0.9906000000000001
2016-05-21 18:00:00,-0.2904570471735873,0.21566507391494663,-0.6633890449321563,1.0652760000000001
2016-05-21 19:00:00,-0.2904570471735873,0.03552719315072216,-0.5493665783885533,1.139952
2016-05-21 20:00:00,0.1131112159776727,0.21566507391494663,-0.20729917875774467,1.2928600000000001
2016-05-21 21:00:00,-0.2904570471735873,0.03552719315072216,-0.32132164530134766,1.445768
2016-05-21 22:00:00,-0.2904570471735873,0.21566507391494663,-0.09327671221414195,1.598676
2016-05-21 23:00:00,-0.2904570471735873,0.5759408354433956,-0.20729917875774467,1.7515839999999998
2016-05-22 00:00:00,0.1131112159776727,0.5759408354433956,0.02074575432946103,1.9044919999999999
2016-05-22 01:00:00,-0.2904570471735873,0.9362165969718445,0.248790687416667,2.0574
2016-05-22 02:00:00,-0.2904570471735873,0.75607871620762,0.02074575432946103,2.1503639999999997
2016-05-22 03:00:00,-0.2904570471735873,0.75607871620762,0.47683562050387246,2.243328
2016-05-22 04:00:00,-0.2904570471735873,0.75607871620762,0.3628131539602695,2.3362920000000003
2016-05-22 05:00:00,-0.2904570471735873,0.5759408354433956,0.134768220873064,2.429256
2016-05-22 06:00:00,-0.2904570471735873,0.75607871620762,0.47683562050387246,2.52222
2016-05-22 07:00:00,-0.2904570471735873,0.75607871620762,0.3628131539602695,2.615184
2016-05-22 08:00:00,-0.2904570471735873,0.5759408354433956,0.47683562050387246,2.5953720000000002
2016-05-22 09:00:00,0.1131112159776727,0.75607871620762,0.5908580870474754,2.5755600000000003
2016-05-22 10:00:00,0.1131112159776727,0.9362165969718445,0.3628131539602695,2.5557480000000004
2016-05-22 11:00:00,0.1131112159776727,0.75607871620762,0.3628131539602695,2.535936
2016-05-22 12:00:00,0.9202477422801927,1.116354477736069,0.248790687416667,2.516124
2016-05-22 13:00:00,0.5166794791289328,1.6567681200287423,0.7048805535910784,2.496312
2016-05-22 14:00:00,0.1131112159776727,0.9362165969718445,0.7048805535910784,2.423414
2016-05-22 15:00:00,0.1131112159776727,0.9362165969718445,0.8189030201346814,2.3505160000000003
2016-05-22 16:00:00,0.1131112159776727,0.9362165969718445,0.8189030201346814,2.2776180000000004
2016-05-22 17:00:00,0.1131112159776727,0.21566507391494663,0.5908580870474754,2.20472
2016-05-22 18:00:00,0.5166794791289328,0.03552719315072216,0.7048805535910784,2.131822
2016-05-22 19:00:00,0.9202477422801927,0.21566507391494663,0.8189030201346814,2.058924
2016-05-22 20:00:00,0.5166794791289328,0.03552719315072216,0.7048805535910784,1.9987260000000002
2016-05-22 21:00:00,0.5166794791289328,0.03552719315072216,0.8189030201346814,1.9385280000000003
2016-05-22 22:00:00,0.5166794791289328,0.03552719315072216,0.248790687416667,1.87833
2016-05-22 23:00:00,0.5166794791289328,-0.1446106876135023,0.47683562050387246,1.818132
2016-05-23 00:00:00,0.5166794791289328,0.03552719315072216,0.134768220873064,1.757934
2016-05-23 01:00:00,1.3238160054314527,0.21566507391494663,0.134768220873064,1.6977360000000001
2016-05-23 02:00:00,0.9202477422801927,0.03552719315072216,0.134768220873064,1.639316
2016-05-23 03:00:00,0.5166794791289328,-0.32474856837772675,-0.09327671221414195,1.580896
2016-05-23 04:00:00,0.5166794791289328,-1.0453000914346247,0.134768220873064,1.5224760000000002
2016-05-23 05:00:00,0.1131112159776727,-0.8651622106704001,0.248790687416667,1.464056
2016-05-23 06:00:00,0.5166794791289328,-0.6850243299061757,0.02074575432946103,1.4056359999999999
2016-05-23 07:00:00,0.5166794791289328,-0.8651622106704001,0.02074575432946103,1.347216
2016-05-23 08:00:00,0.1131112159776727,-0.8651622106704001,0.02074575432946103,1.30556
2016-05-23 09:00:00,0.1131112159776727,-0.8651622106704001,-0.09327671221414195,1.263904
2016-05-23 10:00:00,0.1131112159776727,-0.8651622106704001,-0.20729917875774467,1.222248
2016-05-23 11:00:00,0.1131112159776727,-1.225437972198849,-0.20729917875774467,1.180592
2016-05-23 12:00:00,0.1131112159776727,-1.0453000914346247,-0.20729917875774467,1.138936
2016-05-23 13:00:00,0.1131112159776727,-1.225437972198849,-0.43534411184495037,1.09728
2016-05-23 14:00:00,0.5166794791289328,-1.4055758529630735,-0.20729917875774467,1.090168
2016-05-23 15:00:00,0.1131112159776727,-1.4055758529630735,-0.32132164530134766,1.083056
2016-05-23 16:00:00,0.1131112159776727,-1.4055758529630735,-0.32132164530134766,1.075944
2016-05-23 17:00:00,0.1131112159776727,-1.4055758529630735,-0.32132164530134766,1.068832
2016-05-23 18:00:00,0.1131112159776727,-1.585713733727298,-0.20729917875774467,1.06172
2016-05-23 19:00:00,0.1131112159776727,-1.585713733727298,-0.5493665783885533,1.054608
2016-05-23 20:00:00,-0.2904570471735873,-1.4055758529630735,-0.5493665783885533,1.00584
2016-05-23 21:00:00,0.1131112159776727,-1.585713733727298,-0.43534411184495037,0.957072
2016-05-23 22:00:00,-0.6940253103248473,-1.225437972198849,-0.5493665783885533,0.908304
2016-05-23 23:00:00,-0.2904570471735873,-1.585713733727298,-0.6633890449321563,0.859536
2016-05-24 00:00:00,-0.2904570471735873,-1.4055758529630735,-0.6633890449321563,0.8107679999999999
2016-05-24 01:00:00,-0.2904570471735873,-1.225437972198849,-0.777411511475759,0.762
2016-05-24 02:00:00,-0.6940253103248473,-0.8651622106704001,-0.6633890449321563,0.73533
2016-05-24 03:00:00,-0.2904570471735873,-0.8651622106704001,-0.777411511475759,0.7086600000000001
2016-05-24 04:00:00,-0.2904570471735873,-0.8651622106704001,-0.777411511475759,0.6819900000000001
2016-05-24 05:00:00,-0.2904570471735873,-0.6850243299061757,-0.5493665783885533,0.65532
2016-05-24 06:00:00,-0.2904570471735873,-0.6850243299061757,-0.6633890449321563,0.62865
2016-05-24 07:00:00,-0.2904570471735873,-0.5048864491419512,-0.6633890449321563,0.6019800000000001
2016-05-24 08:00:00,-0.2904570471735873,-0.6850243299061757,-0.891433978019362,0.584454
2016-05-24 09:00:00,-0.2904570471735873,-0.5048864491419512,-0.891433978019362,0.5669280000000001
2016-05-24 10:00:00,-0.2904570471735873,-0.6850243299061757,-0.891433978019362,0.5494020000000001
2016-05-24 11:00:00,-0.6940253103248473,-0.5048864491419512,-0.777411511475759,0.531876
2016-05-24 12:00:00,-0.2904570471735873,-0.6850243299061757,-0.891433978019362,0.51435
2016-05-24 13:00:00,-0.6940253103248473,-0.32474856837772675,-0.891433978019362,0.496824
2016-05-24 14:00:00,-0.6940253103248473,-0.32474856837772675,-1.0054564445629648,0.480568
2016-05-24 15:00:00,-0.6940253103248473,-0.1446106876135023,-0.891433978019362,0.464312
2016-05-24 16:00:00,-0.2904570471735873,0.03552719315072216,-1.0054564445629648,0.448056
2016-05-24 17:00:00,-0.2904570471735873,-0.1446106876135023,-1.0054564445629648,0.4318
2016-05-24 18:00:00,-0.2904570471735873,-0.5048864491419512,-1.0054564445629648,0.415544
2016-05-24 19:00:00,-0.2904570471735873,-0.32474856837772675,-1.0054564445629648,0.39928800000000003
2016-05-24 20:00:00,-0.2904570471735873,-0.6850243299061757,-1.1194789111065677,0.40081200000000006
2016-05-24 21:00:00,-0.2904570471735873,-0.32474856837772675,-1.0054564445629648,0.402336
2016-05-24 22:00:00,-0.2904570471735873,-0.32474856837772675,-1.0054564445629648,0.40386
2016-05-24 23:00:00,-0.2904570471735873,-0.32474856837772675,-1.0054564445629648,0.405384
2016-05-25 00:00:00,-0.2904570471735873,-0.6850243299061757,-0.891433978019362,0.40690800000000005
2016-05-25 01:00:00,-0.2904570471735873,-0.32474856837772675,-0.777411511475759,0.408432
2016-05-25 02:00:00,-0.2904570471735873,-0.1446106876135023,-0.5493665783885533,0.44653200000000004
2016-05-25 03:00:00,0.1131112159776727,-0.32474856837772675,-0.43534411184495037,0.484632
2016-05-25 04:00:00,0.1131112159776727,0.21566507391494663,-0.09327671221414195,0.522732
2016-05-25 05:00:00,0.1131112159776727,0.03552719315072216,0.248790687416667,0.560832
2016-05-25 06:00:00,-0.2904570471735873,0.5759408354433956,0.134768220873064,0.598932
2016-05-25 07:00:00,0.1131112159776727,0.75607871620762,0.248790687416667,0.637032
2016-05-25 08:00:00,0.1131112159776727,0.75607871620762,0.47683562050387246,0.687832
2016-05-25 09:00:00,0.1131112159776727,0.75607871620762,0.02074575432946103,0.7386320000000001
2016-05-25 10:00:00,0.5166794791289328,0.75607871620762,0.02074575432946103,0.789432
2016-05-25 11:00:00,0.1131112159776727,0.5759408354433956,0.02074575432946103,0.840232
2016-05-25 12:00:00,0.5166794791289328,0.75607871620762,-0.32132164530134766,0.891032
2016-05-25 13:00:00,0.36422035749401227,0.75607871620762,-0.20729917875774467,0.941832
2016-05-25 14:00:00,0.21176123585909182,0.5759408354433956,-0.09327671221414195,1.15824
2016-05-25 15:00:00,0.059302114224171365,0.5759408354433956,-0.09327671221414195,1.170432
2016-05-25 16:00:00,0.46287037737543135,0.5759408354433956,0.02074575432946103,1.182624
2016-05-25 17:00:00,0.46287037737543135,0.3958029546791711,0.134768220873064,1.1948159999999999
2016-05-25 18:00:00,0.46287037737543135,0.21566507391494663,0.02074575432946103,1.207008
2016-05-25 19:00:00,0.46287037737543135,0.03552719315072216,0.134768220873064,1.2192
2016-05-25 20:00:00,0.46287037737543135,-0.32474856837772675,0.248790687416667,1.231392
2016-05-25 21:00:00,0.46287037737543135,-0.1446106876135023,0.02074575432946103,1.22174
2016-05-25 22:00:00,0.46287037737543135,-0.6850243299061757,0.02074575432946103,1.212088
2016-05-25 23:00:00,0.46287037737543135,-0.6850243299061757,-0.20729917875774467,1.202436
2016-05-26 00:00:00,0.46287037737543135,-0.6850243299061757,-0.2833141564534799,1.192784
2016-05-26 01:00:00,0.46287037737543135,-0.8651622106704001,-0.35932913414921513,1.183132
2016-05-26 02:00:00,0.46287037737543135,-0.8651622106704001,-0.43534411184495037,1.17348
2016-05-26 03:00:00,0.8664386405266914,-1.0453000914346247,-0.32132164530134766,1.1577320000000002
2016-05-26 04:00:00,1.2700069036779513,-0.8651622106704001,-0.43534411184495037,1.141984
2016-05-26 05:00:00,1.6735751668292114,-0.8651622106704001,-0.43534411184495037,1.126236
2016-05-26 06:00:00,0.46287037737543135,-0.4448404888872096,-0.5493665783885533,1.1104880000000001
2016-05-26 07:00:00,0.46287037737543135,-0.024518767104019113,-0.5493665783885533,1.0947400000000003
2016-05-26 08:00:00,0.46287037737543135,0.3958029546791711,-0.43534411184495037,1.0789920000000002
2016-05-26 09:00:00,0.8664386405266914,0.21566507391494663,-0.5493665783885533,1.0576560000000002
2016-05-26 10:00:00,1.2700069036779513,0.03552719315072216,-0.5493665783885533,1.0363200000000001
2016-05-26 11:00:00,1.2700069036779513,0.03552719315072216,-0.6633890449321563,1.014984
2016-05-26 12:00:00,1.6735751668292114,0.03552719315072216,-0.43534411184495037,0.9936480000000001
2016-05-26 13:00:00,1.6735751668292114,-0.1446106876135023,-0.43534411184495037,0.9723120000000001
2016-05-26 14:00:00,1.6735751668292114,-0.1446106876135023,-0.6633890449321563,0.950976
2016-05-26 15:00:00,1.3238160054314527,-0.1446106876135023,-0.6633890449321563,0.9265920000000001
2016-05-26 16:00:00,0.9202477422801927,-0.32474856837772675,-0.777411511475759,0.902208
2016-05-26 17:00:00,0.5166794791289328,-0.32474856837772675,-0.777411511475759,0.8778239999999999
2016-05-26 18:00:00,0.5166794791289328,-0.5048864491419512,-1.0054564445629648,0.85344
2016-05-26 19:00:00,0.1131112159776727,-0.6850243299061757,-0.891433978019362,0.829056
2016-05-26 20:00:00,0.5166794791289328,-1.0453000914346247,-1.1194789111065677,0.8046719999999999
2016-05-26 21:00:00,0.1131112159776727,-1.0453000914346247,-1.0054564445629648,0.782574
2016-05-26 22:00:00,0.5166794791289328,-1.225437972198849,-1.0054564445629648,0.7604759999999999
2016-05-26 23:00:00,0.1131112159776727,-0.8651622106704001,-1.0054564445629648,0.738378
2016-05-27 00:00:00,0.1131112159776727,-0.8651622106704001,-0.891433978019362,0.71628
2016-05-27 01:00:00,0.1131112159776727,-1.0453000914346247,-0.891433978019362,0.694182
2016-05-27 02:00:00,0.5166794791289328,-1.225437972198849,-0.777411511475759,0.672084
2016-05-27 03:00:00,0.9202477422801927,-1.225437972198849,-0.891433978019362,0.65913
2016-05-27 04:00:00,1.3238160054314527,-1.585713733727298,-1.0054564445629648,0.646176
2016-05-27 05:00:00,1.6735751668292114,-1.585713733727298,-1.1194789111065677,0.633222
2016-05-27 06:00:00,1.6735751668292114,-1.4055758529630735,-1.1194789111065677,0.620268
2016-05-27 07:00:00,1.6735751668292114,-1.225437972198849,-1.1194789111065677,0.607314
2016-05-27 08:00:00,1.6735751668292114,-0.8651622106704001,-1.0054564445629648,0.59436
2016-05-27 09:00:00,1.2700069036779513,-0.6850243299061757,-1.0054564445629648,0.5842
2016-05-27 10:00:00,1.6735751668292114,-0.8651622106704001,-0.777411511475759,0.57404
2016-05-27 11:00:00,1.6735751668292114,-0.8651622106704001,-0.6633890449321563,0.5638799999999999
2016-05-27 12:00:00,1.6735751668292114,-0.1446106876135023,-0.6633890449321563,0.55372
2016-05-27 13:00:00,1.6735751668292114,0.03552719315072216,-0.5493665783885533,0.54356
2016-05-27 14:00:00,1.6735751668292114,-0.1446106876135023,-0.5493665783885533,0.5334
2016-05-27 15:00:00,1.2700069036779513,0.9362165969718445,-0.5493665783885533,0.53594
2016-05-27 16:00:00,1.2700069036779513,0.75607871620762,-0.43534411184495037,0.53848
2016-05-27 17:00:00,1.2700069036779513,0.9362165969718445,-0.5493665783885533,0.5410200000000001
2016-05-27 18:00:00,1.2700069036779513,1.2964923585002934,-0.5493665783885533,0.54356
2016-05-27 19:00:00,1.2700069036779513,0.03552719315072216,-0.5493665783885533,0.5461
2016-05-27 20:00:00,1.2700069036779513,-0.1446106876135023,-0.32132164530134766,0.54864
2016-05-27 21:00:00,1.2700069036779513,-0.1446106876135023,-0.20729917875774467,0.579628
2016-05-27 22:00:00,1.2700069036779513,0.21566507391494663,-0.32132164530134766,0.610616
2016-05-27 23:00:00,0.8664386405266914,-0.1446106876135023,-0.32132164530134766,0.6416040000000001
2016-05-28 00:00:00,1.2700069036779513,0.03552719315072216,0.02074575432946103,0.6725920000000001
2016-05-28 01:00:00,1.2700069036779513,0.03552719315072216,0.02074575432946103,0.7035800000000001
2016-05-28 02:00:00,1.2700069036779513,0.21566507391494663,0.02074575432946103,0.7345680000000001
2016-05-28 03:00:00,1.2700069036779513,0.21566507391494663,0.248790687416667,0.7856220000000002
2016-05-28 04:00:00,1.2700069036779513,0.5759408354433956,0.3628131539602695,0.8366760000000001
2016-05-28 05:00:00,1.6735751668292114,0.5759408354433956,0.248790687416667,0.8877300000000001
2016-05-28 06:00:00,1.6735751668292114,0.3958029546791711,0.248790687416667,0.9387840000000002
2016-05-28 07:00:00,1.6735751668292114,0.3958029546791711,0.02074575432946103,0.9898380000000002
2016-05-28 08:00:00,1.3238160054314527,0.3958029546791711,0.134768220873064,1.0408920000000002
2016-05-28 09:00:00,0.9202477422801927,0.21566507391494663,0.02074575432946103,1.0243820000000001
2016-05-28 10:00:00,0.9202477422801927,-0.1446106876135023,0.02074575432946103,1.007872
2016-05-28 11:00:00,0.5166794791289328,-0.1446106876135023,-0.09327671221414195,0.9913620000000001
2016-05-28 12:00:00,0.9202477422801927,0.21566507391494663,-0.09327671221414195,0.974852
2016-05-28 13:00:00,0.5166794791289328,0.3958029546791711,-0.09327671221414195,0.958342
2016-05-28 14:00:00,0.5166794791289328,0.03552719315072216,-0.20729917875774467,0.941832
2016-05-28 15:00:00,0.9202477422801927,0.21566507391494663,0.02074575432946103,0.941324
2016-05-28 16:00:00,0.9202477422801927,0.21566507391494663,-0.09327671221414195,0.940816
2016-05-28 17:00:00,0.9202477422801927,0.03552719315072216,0.3628131539602695,0.940308
2016-05-28 18:00:00,1.2700069036779513,-0.5048864491419512,0.248790687416667,0.9398000000000001
2016-05-28 19:00:00,1.2700069036779513,-0.32474856837772675,0.248790687416667,0.939292
2016-05-28 20:00:00,1.2700069036779513,-0.5048864491419512,-0.09327671221414195,0.9387840000000001
2016-05-28 21:00:00,0.8664386405266914,-0.5048864491419512,-0.20729917875774467,0.937006
2016-05-28 22:00:00,0.8664386405266914,-0.5048864491419512,0.134768220873064,0.9352280000000001
2016-05-28 23:00:00,0.8664386405266914,-0.1446106876135023,-0.20729917875774467,0.9334500000000001
2016-05-29 00:00:00,0.8664386405266914,-0.32474856837772675,-0.32132164530134766,0.9316720000000001
2016-05-29 01:00:00,0.8664386405266914,-0.6850243299061757,-0.20729917875774467,0.929894
2016-05-29 02:00:00,0.8664386405266914,-0.6850243299061757,-0.09327671221414195,0.928116
2016-05-29 03:00:00,0.8664386405266914,-0.1446106876135023,0.02074575432946103,0.9436100000000001
2016-05-29 04:00:00,1.2700069036779513,0.21566507391494663,0.02074575432946103,0.9591040000000001
2016-05-29 05:00:00,1.2700069036779513,0.3958029546791711,0.134768220873064,0.9745980000000001
2016-05-29 06:00:00,0.8664386405266914,0.03552719315072216,0.02074575432946103,0.990092
2016-05-29 07:00:00,0.8664386405266914,0.03552719315072216,0.02074575432946103,1.005586
2016-05-29 08:00:00,1.2700069036779513,0.3958029546791711,0.134768220873064,1.02108
2016-05-29 09:00:00,1.2700069036779513,0.5759408354433956,0.134768220873064,1.025906
2016-05-29 10:00:00,1.6735751668292114,0.3958029546791711,0.134768220873064,1.030732
2016-05-29 11:00:00,1.6735751668292114,0.75607871620762,0.248790687416667,1.035558
2016-05-29 12:00:00,1.2700069036779513,0.75607871620762,0.47683562050387246,1.0403840000000002
2016-05-29 13:00:00,1.2700069036779513,0.75607871620762,0.47683562050387246,1.0452100000000002
2016-05-29 14:00:00,0.8664386405266914,1.4766302392645179,0.5908580870474754,1.0500360000000002
2016-05-29 15:00:00,0.8664386405266914,1.116354477736069,0.5908580870474754,1.0477500000000002
2016-05-29 16:00:00,1.2700069036779513,1.2964923585002934,0.7048805535910784,1.0454640000000002
2016-05-29 17:00:00,1.2700069036779513,1.116354477736069,0.9329254866782838,1.0431780000000002
2016-05-29 18:00:00,1.2700069036779513,1.2964923585002934,1.1609704197654898,1.0408920000000002
2016-05-29 19:00:00,1.2700069036779513,1.6567681200287423,1.2749928863090927,1.0386060000000001
2016-05-29 20:00:00,1.2700069036779513,1.8369060007929667,1.0469479532218868,1.0363200000000001
2016-05-29 21:00:00,1.2700069036779513,1.2964923585002934,1.1609704197654898,1.035304
2016-05-29 22:00:00,1.2700069036779513,1.2964923585002934,0.8189030201346814,1.034288
2016-05-29 23:00:00,0.46287037737543135,1.2964923585002934,0.9329254866782838,1.0332720000000002
2016-05-30 00:00:00,0.46287037737543135,0.9362165969718445,0.8189030201346814,1.032256
2016-05-30 01:00:00,0.8664386405266914,0.75607871620762,0.5908580870474754,1.03124
2016-05-30 02:00:00,0.8664386405266914,0.21566507391494663,0.5908580870474754,1.030224
2016-05-30 03:00:00,0.8664386405266914,0.21566507391494663,0.7048805535910784,1.03124
2016-05-30 04:00:00,1.2700069036779513,0.3958029546791711,0.9329254866782838,1.032256
2016-05-30 05:00:00,0.46287037737543135,1.2964923585002934,0.7048805535910784,1.0332720000000002
2016-05-30 06:00:00,1.2700069036779513,1.116354477736069,0.7048805535910784,1.034288
2016-05-30 07:00:00,1.2700069036779513,1.2964923585002934,0.7048805535910784,1.035304
2016-05-30 08:00:00,1.6735751668292114,1.2964923585002934,0.47683562050387246,1.0363200000000001
2016-05-30 09:00:00,1.6735751668292114,1.2964923585002934,0.5908580870474754,1.0378440000000002
2016-05-30 10:00:00,1.6735751668292114,0.5759408354433956,0.3628131539602695,1.039368
2016-05-30 11:00:00,1.2700069036779513,0.3958029546791711,0.248790687416667,1.0408920000000002
2016-05-30 12:00:00,1.2700069036779513,0.3958029546791711,0.3628131539602695,1.0424160000000002
2016-05-30 13:00:00,1.2700069036779513,0.21566507391494663,0.248790687416667,1.04394
2016-05-30 14:00:00,0.8664386405266914,-0.32474856837772675,0.47683562050387246,1.0454640000000002
2016-05-30 15:00:00,0.059302114224171365,-0.1446106876135023,0.134768220873064,1.0693400000000002
2016-05-30 16:00:00,-0.3442661489270886,-0.1446106876135023,0.248790687416667,1.0932160000000002
